Order_Date,Time,Aging,Customer_Id,Gender,Device_Type,Customer_Login_type,Product_Category,Product,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_method
11/09/2018,10:58:05,1,25662,Female,Web,Member,Auto & Accessories,Car Mat,54,5,0.1,10.8,1.1,High,credit_card
21/09/2018,14:18:28,3,13999,Female,Web,Member,Auto & Accessories,Car Seat Covers,114,5,0.3,16.9,1.7,Critical,e_wallet
25/04/2018,01:03:50,9,30861,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,4,0.1,141.8,14.2,High,credit_card
19/10/2018,08:03:22,10,31077,Male,Web,Member,Auto & Accessories,Car Media Players,140,5,0.2,46,4.6,Critical,credit_card
11/09/2018,13:37:00,3,21828,Male,Web,Member,Auto & Accessories,Car Speakers,211,1,0.2,122.6,12.3,High,credit_card
04/12/2018,02:25:53,4,13221,Male,Web,Member,Auto & Accessories,Car Body Covers,117,4,0.1,32.3,3.2,High,credit_card
28/04/2018,00:37:52,7,20762,Female,Web,Member,Auto & Accessories,Car & Bike Care,118,1,0.3,32.1,3.2,Medium,credit_card
16/08/2018,18:35:57,2,46344,Male,Web,Member,Auto & Accessories,Tyre,250,4,0.1,160,16,Medium,credit_card
20/01/2018,08:41:55,7,11814,Male,Web,Member,Auto & Accessories,Bike Tyres,72,4,0.3,18,1.8,High,money_order
24/08/2018,15:50:47,6,13530,Female,Web,Member,Auto & Accessories,Car Mat,54,1,0.1,54,5.4,Critical,money_order
28/02/2018,08:54:23,4,34404,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,5,0.3,11.2,1.1,High,e_wallet
02/12/2018,10:01:27,4,46957,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.3,116.4,11.6,High,credit_card
20/04/2018,12:49:35,5,42945,Male,Web,Member,Auto & Accessories,Car Media Players,140,1,0.3,48.8,4.9,High,credit_card
16/01/2018,20:22:17,6,42338,Male,Web,Member,Auto & Accessories,Car Speakers,211,1,0.3,124.7,12.5,Critical,money_order
24/04/2018,19:58:16,7,51362,Female,Web,Member,Auto & Accessories,Car Body Covers,117,1,0.2,34.7,3.5,High,money_order
18/07/2018,10:44:11,10,54546,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,1,0.3,23.8,2.4,Critical,credit_card
13/10/2018,23:49:22,8,12613,Female,Web,Member,Auto & Accessories,Tyre,250,1,0.3,160,16,High,credit_card
12/06/2018,18:14:41,7,33865,Male,Web,Member,Auto & Accessories,Bike Tyres,72,5,0.2,14.4,1.4,Medium,credit_card
23/02/2018,16:40:09,1,46357,Male,Web,Member,Auto & Accessories,Car Mat,54,1,0.3,27,2.7,Medium,credit_card
17/02/2018,11:47:07,4,52555,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,1,0.3,30.6,3.1,Medium,credit_card
15/10/2018,08:26:16,2,41762,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.1,146.4,14.6,Medium,credit_card
11/06/2018,22:14:00,5,28926,Male,Web,Member,Auto & Accessories,Car Media Players,140,1,0.3,47.4,4.7,Critical,credit_card
21/06/2018,22:39:40,10,39010,Male,Web,Member,Auto & Accessories,Car Speakers,211,1,0.3,109.9,11,High,credit_card
22/09/2018,20:13:58,9,58473,Female,Web,Member,Auto & Accessories,Car Body Covers,117,1,0.3,23,2.3,Medium,money_order
26/06/2018,22:15:22,10,52164,Male,Web,Guest,Auto & Accessories,Car & Bike Care,118,1,0.3,20.3,2,High,credit_card
11/10/2018,16:49:47,6,57999,Male,Web,Member,Auto & Accessories,Tyre,250,5,0.3,132.5,13.3,High,credit_card
21/10/2018,13:17:24,7,47157,Male,Web,Member,Auto & Accessories,Bike Tyres,72,4,0.3,18,1.8,High,credit_card
14/05/2018,15:18:23,4,37321,Male,Web,Member,Auto & Accessories,Car Mat,54,5,0.1,10.8,1.1,Critical,credit_card
14/02/2018,13:25:35,3,39496,Female,Web,Member,Auto & Accessories,Car Seat Covers,114,1,0.3,28.3,2.8,Critical,credit_card
11/06/2018,14:48:38,1,34182,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.3,132.5,13.3,Critical,credit_card
26/01/2018,09:31:45,7,22015,Male,Web,Member,Auto & Accessories,Car Media Players,140,1,0.3,55.8,5.6,Medium,credit_card
26/04/2018,20:26:21,8,31292,Female,Web,Member,Auto & Accessories,Car Speakers,211,4,0.3,88.8,8.9,High,money_order
05/09/2018,13:50:28,2,33252,Male,Web,Member,Auto & Accessories,Car Body Covers,117,1,0.3,25.3,2.5,High,credit_card
15/05/2018,18:25:54,9,24207,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,5,0.3,14.4,1.4,High,credit_card
18/02/2018,18:51:12,7,48651,Male,Web,New ,Auto & Accessories,Tyre,250,4,0.3,140,14,High,credit_card
02/03/2018,00:01:21,10,53405,Male,Web,Member,Auto & Accessories,Bike Tyres,72,1,0.3,72,7.2,Medium,credit_card
05/10/2018,20:29:13,5,57378,Male,Web,Guest,Auto & Accessories,Car Mat,54,5,0.3,10.8,1.1,Critical,money_order
03/03/2018,19:38:53,3,50771,Male,Web,Guest,Auto & Accessories,Car Seat Covers,114,1,0.3,22.6,2.3,Medium,credit_card
14/05/2018,09:01:31,6,27940,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.3,137.1,13.7,High,credit_card
04/01/2018,14:13:22,10,16332,Male,Web,Member,Auto & Accessories,Car Media Players,140,4,0.3,37.6,3.8,High,credit_card
02/10/2018,12:36:32,2,34632,Male,Web,Member,Auto & Accessories,Car Speakers,211,4,0.2,114.1,11.4,High,credit_card
28/07/2018,13:47:16,5,37794,Male,Web,Member,Auto & Accessories,Car Body Covers,117,4,0.3,23,2.3,Medium,credit_card
06/10/2018,08:41:33,10,44233,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,5,0.3,8.5,0.9,Critical,credit_card
24/01/2018,14:48:29,5,23863,Male,Web,Member,Auto & Accessories,Tyre,250,1,0.3,140,14,Critical,credit_card
19/05/2018,20:13:23,2,52585,Male,Web,Member,Auto & Accessories,Bike Tyres,72,4,0.1,18,1.8,High,credit_card
28/08/2018,17:28:52,7,29851,Male,Web,Member,Auto & Accessories,Car Mat,54,1,0.1,54,5.4,Critical,credit_card
08/02/2018,10:32:20,8,52198,Female,Web,Member,Auto & Accessories,Car Seat Covers,114,5,0.2,22.6,2.3,High,e_wallet
24/11/2018,16:14:27,7,17725,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.3,127.9,12.8,High,credit_card
01/11/2018,00:22:08,9,27917,Male,Web,Member,Auto & Accessories,Car Media Players,140,1,0.3,47.4,4.7,Critical,debit_card
23/10/2018,18:19:04,5,48544,Male,Web,Member,Auto & Accessories,Car Speakers,211,1,0.2,118.3,11.8,High,money_order
18/09/2018,01:06:13,5,38537,Male,Web,Member,Auto & Accessories,Car Body Covers,117,4,0.2,27.6,2.8,Critical,credit_card
17/10/2018,12:36:48,8,30969,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,1,0.1,36.8,3.7,Critical,money_order
20/11/2018,22:06:10,5,45410,Male,Web,Member,Auto & Accessories,Tyre,250,1,0.3,145,14.5,High,money_order
23/06/2018,14:52:06,7,27136,Male,Web,Member,Auto & Accessories,Bike Tyres,72,5,0.3,14.4,1.4,Critical,money_order
22/04/2018,21:29:06,4,18093,Male,Web,Member,Auto & Accessories,Car Mat,54,1,0.1,54,5.4,High,credit_card
08/10/2018,16:47:20,10,15985,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,1,0.3,22.6,2.3,Medium,credit_card
11/07/2018,20:15:04,6,18624,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,4,0.3,123.3,12.3,High,credit_card
01/10/2018,22:35:25,9,55958,Male,Web,Member,Auto & Accessories,Car Media Players,140,4,0.2,48.8,4.9,High,money_order
08/05/2018,21:54:28,6,17916,Male,Web,Member,Auto & Accessories,Car Speakers,211,4,0.3,105.7,10.6,Medium,e_wallet
01/05/2018,19:13:37,8,40868,Male,Web,Member,Auto & Accessories,Car Body Covers,117,1,0.3,32.3,3.2,High,credit_card
30/06/2018,23:58:22,4,48772,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,5,0.2,26.2,2.6,Critical,money_order
12/08/2018,18:10:07,2,59488,Male,Web,Member,Auto & Accessories,Tyre,250,1,0.3,162.5,16.3,Medium,credit_card
23/11/2018,20:53:48,1,11236,Male,Web,Member,Auto & Accessories,Bike Tyres,72,1,0.3,24,2.4,Medium,credit_card
04/08/2018,23:27:50,8,34198,Male,Web,Member,Auto & Accessories,Car Mat,54,1,0.3,54,5.4,Critical,credit_card
18/10/2018,19:57:15,10,49825,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,4,0.2,24.9,2.5,Critical,credit_card
03/03/2018,20:03:22,9,46078,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,5,0.2,127.9,12.8,High,money_order
22/07/2018,17:32:59,7,28347,Male,Web,Member,Auto & Accessories,Car Media Players,140,1,0.2,51.6,5.2,Critical,credit_card
07/11/2018,22:03:27,7,24734,Male,Web,Guest,Auto & Accessories,Car Speakers,211,4,0.3,105.7,10.6,Critical,credit_card
16/07/2018,16:33:17,6,40108,Male,Web,Member,Auto & Accessories,Car Body Covers,117,1,0.1,34.7,3.5,Medium,credit_card
15/05/2018,21:07:48,8,33695,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,1,0.3,20.3,2,High,money_order
19/05/2018,22:43:35,4,28104,Male,Web,Member,Auto & Accessories,Tyre,250,5,0.3,132.5,13.3,Critical,credit_card
28/11/2018,21:56:30,2,38678,Male,Web,Member,Auto & Accessories,Bike Tyres,72,5,0.3,14.4,1.4,Critical,credit_card
18/03/2018,06:12:28,5,17319,Male,Web,Member,Auto & Accessories,Car Mat,54,4,0.1,13.5,1.4,High,money_order
25/12/2018,20:01:03,6,44003,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,1,0.3,23.7,2.4,Critical,credit_card
09/06/2018,19:59:13,8,25775,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.3,132.5,13.3,High,credit_card
24/07/2018,21:54:54,7,27256,Male,Web,Member,Auto & Accessories,Car Media Players,140,1,0.3,54.4,5.4,Critical,credit_card
18/01/2018,16:30:42,10,22346,Male,Web,Member,Auto & Accessories,Car Speakers,211,1,0.3,124.7,12.5,Critical,credit_card
22/04/2018,09:16:35,6,57596,Male,Web,Member,Auto & Accessories,Car Body Covers,117,5,0.3,13.6,1.4,Critical,money_order
18/07/2018,16:20:25,8,54074,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,4,0.3,23.8,2.4,High,credit_card
03/07/2018,09:00:42,2,34760,Male,Web,Member,Auto & Accessories,Tyre,250,1,0.3,140,14,Medium,credit_card
22/04/2018,13:45:31,6,29909,Male,Web,Member,Auto & Accessories,Bike Tyres,72,1,0.1,36,3.6,High,credit_card
04/11/2018,19:25:09,1,21054,Male,Web,Member,Auto & Accessories,Car Mat,54,4,0.2,13.5,1.4,High,e_wallet
23/02/2018,10:03:33,6,22070,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,1,0.3,28.3,2.8,High,credit_card
30/11/2018,12:44:50,4,10038,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,5,0.3,116.4,11.6,High,credit_card
01/12/2018,10:46:15,1,28433,Male,Web,Member,Auto & Accessories,Car Media Players,140,1,0.3,53,5.3,Medium,credit_card
01/07/2018,20:21:03,8,58683,Male,Web,Member,Auto & Accessories,Car Speakers,211,4,0.2,114.1,11.4,Critical,credit_card
14/01/2018,19:33:54,2,45220,Male,Web,Member,Auto & Accessories,Car Body Covers,117,5,0.3,19.5,1.9,Critical,credit_card
09/10/2018,11:03:36,8,17840,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,1,0.1,35.6,3.6,Medium,credit_card
26/09/2018,15:01:37,3,54798,Male,Web,Member,Auto & Accessories,Tyre,250,1,0.3,160,16,Medium,credit_card
30/04/2018,18:40:48,3,31713,Male,Web,Member,Auto & Accessories,Bike Tyres,72,1,0.2,36,3.6,Critical,credit_card
18/10/2018,23:30:33,3,15341,Male,Web,Member,Auto & Accessories,Car Mat,54,1,0.1,18,1.8,High,credit_card
26/09/2018,10:48:55,10,29500,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,1,0.3,28.3,2.8,Medium,money_order
18/07/2018,13:26:10,6,23507,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,4,0.2,132.5,13.3,Critical,money_order
25/07/2018,17:11:06,3,53523,Male,Web,Member,Auto & Accessories,Car Media Players,140,5,0.3,32,3.2,High,e_wallet
08/09/2018,18:44:33,4,34222,Male,Web,Member,Auto & Accessories,Car Speakers,211,4,0.2,114.1,11.4,Medium,credit_card
28/04/2018,10:50:26,9,31475,Male,Web,Member,Auto & Accessories,Car Body Covers,117,5,0.3,7.8,0.8,Medium,credit_card
10/09/2018,14:29:16,9,30616,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,1,0.3,32.1,3.2,High,e_wallet
27/02/2018,20:04:09,10,49782,Male,Web,Member,Auto & Accessories,Tyre,250,1,0.3,160,16,High,money_order
27/04/2018,14:18:56,1,23661,Male,Web,Member,Auto & Accessories,Bike Tyres,72,4,0.3,18,1.8,Medium,credit_card
30/10/2018,12:57:54,10,17719,Male,Web,Member,Auto & Accessories,Car Mat,54,1,0.1,54,5.4,Medium,credit_card
14/10/2018,19:41:46,5,35556,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,1,0.3,16.9,1.7,High,credit_card
20/12/2018,16:43:21,2,57966,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.2,146.4,14.6,High,credit_card
07/01/2018,00:54:40,8,12518,Male,Web,Member,Auto & Accessories,Car Media Players,140,4,0.3,43.2,4.3,Critical,credit_card
22/04/2018,19:20:18,2,56427,Male,Web,Member,Auto & Accessories,Car Speakers,211,4,0.3,105.7,10.6,Critical,credit_card
16/07/2018,15:53:49,6,55045,Male,Web,Member,Auto & Accessories,Car Body Covers,117,1,0.3,25.3,2.5,Critical,money_order
12/04/2018,17:39:03,4,10637,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,1,0.1,34.5,3.4,Medium,money_order
01/01/2018,13:57:15,9,58601,Male,Web,Member,Auto & Accessories,Tyre,250,4,0.2,150,15,Critical,credit_card
28/03/2018,17:40:18,5,15736,Male,Web,Member,Auto & Accessories,Bike Tyres,72,1,0.3,36,3.6,Critical,credit_card
30/06/2018,20:50:59,5,46328,Male,Web,Member,Auto & Accessories,Car Mat,54,1,0.2,18,1.8,High,credit_card
03/05/2018,23:30:05,2,55540,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,5,0.2,22.6,2.3,Critical,money_order
05/05/2018,09:13:56,6,16592,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.2,141.8,14.2,Medium,credit_card
24/11/2018,09:19:16,10,30990,Male,Web,Member,Auto & Accessories,Car Media Players,140,1,0.1,58.6,5.9,Medium,money_order
02/11/2018,07:37:51,6,45407,Male,Web,Member,Auto & Accessories,Car Speakers,211,4,0.1,122.6,12.3,Critical,credit_card
15/11/2018,22:45:17,10,40758,Male,Web,Member,Auto & Accessories,Car Body Covers,117,1,0.3,26.5,2.6,High,credit_card
10/09/2018,23:03:58,10,43783,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,4,0.3,23.8,2.4,Medium,credit_card
24/12/2018,16:14:29,1,26223,Male,Web,Member,Auto & Accessories,Tyre,250,1,0.3,150,15,Medium,credit_card
22/11/2018,14:39:49,1,48771,Male,Web,Member,Auto & Accessories,Bike Tyres,72,1,0.2,36,3.6,Critical,credit_card
13/10/2018,16:19:00,3,10903,Male,Web,Member,Auto & Accessories,Car Mat,54,1,0.3,27,2.7,High,credit_card
29/12/2018,10:32:39,7,49581,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,1,0.1,30.6,3.1,High,money_order
10/11/2018,13:14:02,10,59906,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,4,0.2,132.5,13.3,High,money_order
18/07/2018,14:57:58,2,32068,Male,Web,Member,Auto & Accessories,Car Media Players,140,1,0.3,46,4.6,Medium,credit_card
03/02/2018,18:42:45,9,35477,Male,Web,Member,Auto & Accessories,Car Speakers,211,1,0.2,118.3,11.8,High,e_wallet
28/04/2018,13:05:16,2,22319,Male,Web,Member,Auto & Accessories,Car Body Covers,117,4,0.3,13.6,1.4,Critical,credit_card
25/07/2018,15:19:48,1,36637,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,1,0.3,32.1,3.2,High,credit_card
24/06/2018,18:33:34,1,11630,Male,Web,Member,Auto & Accessories,Tyre,250,1,0.3,132.5,13.3,Critical,credit_card
10/07/2018,21:36:55,8,55879,Male,Web,Member,Auto & Accessories,Bike Tyres,72,4,0.3,18,1.8,Medium,credit_card
11/08/2018,14:45:06,3,26663,Male,Web,Member,Auto & Accessories,Car Mat,54,5,0.3,10.8,1.1,High,credit_card
10/11/2018,21:49:45,7,40043,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,1,0.1,30.6,3.1,Medium,credit_card
06/06/2018,14:25:01,10,11258,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,5,0.3,93.3,9.3,Critical,credit_card
04/07/2018,17:27:56,7,35702,Male,Web,Member,Auto & Accessories,Car Media Players,140,1,0.3,54.4,5.4,High,credit_card
16/11/2018,16:13:40,2,24513,Male,Web,Member,Auto & Accessories,Car Speakers,211,1,0.2,122.6,12.3,Medium,credit_card
30/07/2018,21:04:45,9,54801,Male,Web,Member,Auto & Accessories,Car Body Covers,117,5,0.2,25.3,2.5,Medium,credit_card
14/12/2018,15:15:19,8,25651,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,4,0.3,19.1,1.9,High,credit_card
06/08/2018,16:17:58,9,22185,Male,Web,Member,Auto & Accessories,Tyre,250,4,0.3,120,12,Critical,credit_card
17/06/2018,16:49:02,3,21495,Male,Web,Member,Auto & Accessories,Bike Tyres,72,1,0.2,36,3.6,Medium,e_wallet
02/03/2018,01:20:28,5,24744,Male,Web,Member,Auto & Accessories,Car Mat,54,1,0.3,27,2.7,High,credit_card
01/04/2018,19:01:18,7,11376,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,1,0.3,28.3,2.8,Medium,credit_card
26/08/2018,19:51:31,3,10441,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,5,0.2,127.9,12.8,Medium,e_wallet
26/06/2018,16:48:24,4,51170,Male,Web,Member,Auto & Accessories,Car Media Players,140,1,0.3,43.2,4.3,High,credit_card
07/09/2018,10:07:39,10,36529,Male,Web,Guest,Auto & Accessories,Car Speakers,211,1,0.2,126.8,12.7,High,credit_card
26/12/2018,12:07:10,6,33051,Male,Web,Member,Auto & Accessories,Car Body Covers,117,5,0.3,7.8,0.8,High,credit_card
30/01/2018,15:26:06,5,44405,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,5,0.1,32.1,3.2,High,credit_card
17/10/2018,21:03:46,6,11329,Male,Web,Member,Auto & Accessories,Tyre,250,5,0.3,132.5,13.3,Critical,credit_card
09/11/2018,22:34:04,1,34973,Male,Web,Member,Auto & Accessories,Bike Tyres,72,4,0.3,18,1.8,Medium,credit_card
26/09/2018,23:10:33,2,52393,Male,Web,Member,Auto & Accessories,Car Mat,54,1,0.1,27,2.7,Medium,money_order
10/12/2018,20:03:59,3,35454,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,1,0.2,31.7,3.2,Critical,credit_card
30/06/2018,20:45:50,7,12021,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.3,139.5,13.9,Critical,credit_card
14/06/2018,18:39:27,2,55799,Male,Web,Member,Auto & Accessories,Car Media Players,140,1,0.3,46,4.6,High,credit_card
09/08/2018,17:42:05,5,23420,Male,Web,Member,Auto & Accessories,Car Speakers,211,1,0.3,109.9,11,High,credit_card
26/07/2018,23:41:14,3,51594,Male,Web,Member,Auto & Accessories,Car Body Covers,117,5,0.1,31.2,3.1,Critical,credit_card
21/07/2018,07:18:52,10,57926,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,5,0.3,14.4,1.4,High,credit_card
18/07/2018,19:42:26,6,22382,Male,Web,Member,Auto & Accessories,Tyre,250,1,0.3,150,15,High,credit_card
01/05/2018,13:14:37,8,28408,Male,Web,Member,Auto & Accessories,Bike Tyres,72,5,0.1,14.4,1.4,Critical,credit_card
05/09/2018,22:08:31,10,15581,Male,Web,Member,Auto & Accessories,Car Mat,54,5,0.3,10.8,1.1,Medium,credit_card
28/09/2018,17:36:34,4,40050,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,4,0.3,15.8,1.6,Medium,credit_card
28/05/2018,17:05:02,7,43707,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.2,146.4,14.6,Medium,money_order
15/10/2018,12:46:02,10,33385,Male,Web,Member,Auto & Accessories,Car Media Players,140,1,0.3,39,3.9,High,money_order
23/04/2018,16:21:25,4,43755,Male,Web,Member,Auto & Accessories,Car Speakers,211,1,0.3,112,11.2,High,credit_card
07/12/2018,22:16:44,9,58765,Male,Web,Member,Auto & Accessories,Car Body Covers,117,1,0.2,32.3,3.2,Medium,debit_card
21/07/2018,21:41:25,2,34397,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,1,0.1,34.5,3.4,High,credit_card
04/03/2018,22:10:16,5,45371,Female,Web,Member,Auto & Accessories,Tyre,250,1,0.3,155,15.5,High,credit_card
29/12/2018,16:12:13,7,56911,Male,Web,Member,Auto & Accessories,Bike Tyres,72,5,0.2,14.4,1.4,Medium,credit_card
11/02/2018,11:51:17,7,30650,Male,Web,Member,Auto & Accessories,Car Mat,54,5,0.3,10.8,1.1,Critical,credit_card
18/08/2018,20:42:53,2,13500,Female,Web,Member,Auto & Accessories,Car Seat Covers,114,1,0.3,23.7,2.4,Critical,credit_card
01/05/2018,22:57:35,5,45230,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.2,141.8,14.2,Critical,credit_card
18/07/2018,11:02:18,8,12622,Male,Web,Member,Auto & Accessories,Car Media Players,140,4,0.2,48.8,4.9,High,credit_card
06/04/2018,22:25:04,7,29423,Male,Web,Member,Auto & Accessories,Car Speakers,211,1,0.2,126.8,12.7,Critical,credit_card
07/11/2018,13:40:51,9,36820,Male,Web,Member,Auto & Accessories,Car Body Covers,117,5,0.3,19.5,1.9,High,credit_card
16/10/2018,11:12:18,3,51718,Female,Web,Member,Auto & Accessories,Car & Bike Care,118,4,0.3,23.8,2.4,High,credit_card
21/12/2018,14:15:20,4,11102,Male,Web,Guest,Auto & Accessories,Tyre,250,1,0.1,162.5,16.3,High,debit_card
15/04/2018,11:45:28,1,34170,Female,Web,Member,Auto & Accessories,Bike Tyres,72,5,0.3,14.4,1.4,High,money_order
11/06/2018,20:21:08,3,34893,Male,Web,Member,Auto & Accessories,Car Mat,54,1,0.2,18,1.8,Medium,credit_card
22/06/2018,18:44:31,8,38838,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,1,0.1,32.9,3.3,High,credit_card
29/04/2018,13:49:23,5,42497,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.3,123.3,12.3,Critical,e_wallet
23/12/2018,15:16:34,7,41274,Male,Web,Member,Auto & Accessories,Car Media Players,140,4,0.1,54.4,5.4,Critical,credit_card
09/05/2018,13:06:19,7,42420,Male,Web,Member,Auto & Accessories,Car Speakers,211,1,0.1,124.7,12.5,High,credit_card
30/07/2018,11:30:00,1,55137,Male,Web,Member,Auto & Accessories,Car Body Covers,117,5,0.3,13.6,1.4,High,credit_card
10/08/2018,23:58:04,1,47801,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,1,0.3,20.3,2,Medium,credit_card
23/12/2018,10:31:07,5,55508,Male,Web,Member,Auto & Accessories,Tyre,250,1,0.1,162.5,16.3,High,credit_card
18/09/2018,23:33:17,7,26888,Male,Web,Member,Auto & Accessories,Bike Tyres,72,4,0.3,18,1.8,Critical,credit_card
24/12/2018,09:22:32,5,59104,Male,Web,Member,Auto & Accessories,Car Mat,54,4,0.3,13.5,1.4,High,money_order
03/08/2018,22:36:03,6,18382,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,1,0.2,29.4,2.9,Medium,credit_card
10/08/2018,21:12:19,4,21038,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.3,139.5,13.9,Critical,credit_card
05/05/2018,13:56:03,10,58921,Male,Web,Member,Auto & Accessories,Car Media Players,140,4,0.3,37.6,3.8,High,credit_card
